scenario,n_port,lam_nm,mm_mode_count,eta_match,eta_ad,eta_internal
3-port,3,837.0,3.8647156811106393,0.75,0.9048374180359596,0.6446966603506211
3-port,3,838.0,3.8554975193807293,0.75,0.9048374180359596,0.6446966603506211
3-port,3,839.0,3.8463122992494894,0.75,0.9048374180359596,0.6446966603506211
3-port,3,840.0,3.8371598639455784,0.75,0.9048374180359596,0.6446966603506211
3-port,3,841.0,3.8280400576291456,0.75,0.9048374180359596,0.6446966603506211
3-port,3,842.0,3.8189527253852096,0.75,0.9048374180359596,0.6446966603506211
3-port,3,843.0,3.8098977132170733,0.75,0.9048374180359596,0.6446966603506211
3-port,3,844.0,3.8008748680398012,0.75,0.9048374180359596,0.6446966603506211
3-port,3,845.0,3.791884037673751,0.75,0.9048374180359596,0.6446966603506211
3-port,3,846.0,3.782925070838153,0.75,0.9048374180359596,0.6446966603506211
3-port,3,847.0,3.7739978171447532,0.75,0.9048374180359596,0.6446966603506211
3-port,3,848.0,3.7651021270914913,0.75,0.9048374180359596,0.6446966603506211
3-port,3,849.0,3.756237852056254,0.75,0.9048374180359596,0.6446966603506211
3-port,3,850.0,3.7474048442906573,0.75,0.9048374180359596,0.6446966603506211
3-port,3,851.0,3.738602956913896,0.75,0.9048374180359596,0.6446966603506211
3-port,3,852.0,3.729832043906632,0.75,0.9048374180359596,0.6446966603506211
3-port,3,853.0,3.7210919601049475,0.75,0.9048374180359596,0.6446966603506211
3-port,3,854.0,3.7123825611943237,0.75,0.9048374180359596,0.6446966603506211
3-port,3,855.0,3.703703703703704,0.75,0.9048374180359596,0.6446966603506211
3-port,3,856.0,3.6950552449995637,0.75,0.9048374180359596,0.6446966603506211
3-port,3,857.0,3.6864370432800646,0.75,0.9048374180359596,0.6446966603506211
3-port,3,858.0,3.6778489575692364,0.75,0.9048374180359596,0.6446966603506211
3-port,3,859.0,3.669290847711215,0.75,0.9048374180359596,0.6446966603506211
3-port,3,860.0,3.6607625743645213,0.75,0.9048374180359596,0.6446966603506211
3-port,3,861.0,3.6522639989963865,0.75,0.9048374180359596,0.6446966603506211
3-port,3,862.0,3.643794983877132,0.75,0.9048374180359596,0.6446966603506211
3-port,3,863.0,3.6353553920745894,0.75,0.9048374180359596,0.6446966603506211
3-port,3,864.0,3.6269450874485596,0.75,0.9048374180359596,0.6446966603506211
3-port,3,865.0,3.6185639346453273,0.75,0.9048374180359596,0.6446966603506211
3-port,3,866.0,3.6102117990922133,0.75,0.9048374180359596,0.6446966603506211
3-port,3,867.0,3.6018885469921735,0.75,0.9048374180359596,0.6446966603506211
3-port,3,868.0,3.593594045318439,0.75,0.9048374180359596,0.6446966603506211
3-port,3,869.0,3.585328161809204,0.75,0.9048374180359596,0.6446966603506211
3-port,3,870.0,3.577090764962347,0.75,0.9048374180359596,0.6446966603506211
3-port,3,871.0,3.5688817240302058,0.75,0.9048374180359596,0.6446966603506211
3-port,3,872.0,3.5607009090143924,0.75,0.9048374180359596,0.6446966603506211
3-port,3,873.0,3.5525481906606355,0.75,0.9048374180359596,0.6446966603506211
3-port,3,874.0,3.544423440453686,0.75,0.9048374180359596,0.6446966603506211
3-port,3,875.0,3.5363265306122447,0.75,0.9048374180359596,0.6446966603506211
3-port,3,876.0,3.5282573340839427,0.75,0.9048374180359596,0.6446966603506211
3-port,3,877.0,3.520215724540357,0.75,0.9048374180359596,0.6446966603506211
3-port,3,878.0,3.5122015763720604,0.75,0.9048374180359596,0.6446966603506211
3-port,3,879.0,3.504214764683727,0.75,0.9048374180359596,0.6446966603506211
3-port,3,880.0,3.4962551652892566,0.75,0.9048374180359596,0.6446966603506211
